MegaWin ASCII file

[DEFINITIONS]
Version=1
ChannelCount=16
DataType=1
SamplingFreq=1000.000000
FirstSampleTime=0.000000
PhaseName=Raw Free 22/07/2013 17:56:19


[COMMENT]
10_C_(Alter_d_i)


[SOURCE NAMES]
RA
OE
OI
ES
RF
BF
TA
GL
RA
OE
OI
ES
RF
BF
TA
GL


[SIDE INFO]
R
R
R
R
R
R
R
R
L
L
L
L
L
L
L
L


[UNITS]
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV




[DATA]
-5,00	-1,00	3,00	3,00	1,00	0,00	-3,00	-20,00	6,00	-3,00	-2,00	-2,00	11,00	-8140,00	0,00	-17,00
-3,00	0,00	0,00	2,00	1,00	0,00	-4,00	-6,00	6,00	3,00	-1,00	-1,00	11,00	-8141,00	-7,00	12,00
-1,00	0,00	14,00	-10,00	4,00	-1,00	-4,00	-9,00	10,00	16,00	2,00	7,00	6,00	-8139,00	-9,00	15,00
-3,00	3,00	25,00	-11,00	3,00	0,00	-3,00	-12,00	14,00	18,00	-1,00	0,00	5,00	-8141,00	-9,00	12,00
-3,00	3,00	20,00	-6,00	4,00	-2,00	0,00	-10,00	9,00	8,00	-1,00	-1,00	8,00	-8138,00	-8,00	13,00
-4,00	5,00	4,00	-2,00	2,00	-1,00	1,00	2,00	2,00	4,00	0,00	10,00	10,00	-8135,00	-8,00	12,00
-1,00	3,00	-10,00	-3,00	3,00	-6,00	-1,00	-1,00	6,00	0,00	2,00	-2,00	6,00	-8133,00	-3,00	14,00
-3,00	2,00	-29,00	-1,00	2,00	-6,00	-5,00	-7,00	13,00	5,00	-3,00	-15,00	6,00	-8133,00	-4,00	11,00
-8,00	-3,00	-22,00	0,00	4,00	-1,00	-5,00	-7,00	11,00	-1,00	-14,00	0,00	8,00	-8133,00	-7,00	11,00
-2,00	-2,00	-15,00	-12,00	2,00	2,00	-7,00	-4,00	6,00	-10,00	-17,00	8,00	6,00	-8129,00	-5,00	12,00
-4,00	-9,00	-3,00	-9,00	2,00	-7,00	-7,00	-11,00	10,00	-7,00	-18,00	8,00	11,00	-8130,00	-5,00	13,00
-5,00	-8,00	-3,00	0,00	1,00	-2,00	-5,00	-10,00	11,00	5,00	-17,00	4,00	4,00	-8128,00	-6,00	11,00
-3,00	-8,00	-8,00	9,00	2,00	-6,00	0,00	-6,00	11,00	9,00	-6,00	7,00	8,00	-8125,00	-3,00	20,00
-7,00	-9,00	-4,00	2,00	0,00	-8,00	3,00	5,00	6,00	5,00	1,00	1,00	9,00	-8125,00	-4,00	17,00
-5,00	-12,00	-2,00	-3,00	2,00	-4,00	4,00	8,00	13,00	0,00	0,00	-15,00	7,00	-8121,00	-10,00	18,00
-2,00	-8,00	-4,00	-4,00	3,00	-2,00	3,00	0,00	7,00	3,00	12,00	-2,00	3,00	-8118,00	-13,00	8,00
0,00	-10,00	-2,00	2,00	2,00	0,00	0,00	-4,00	12,00	9,00	32,00	22,00	4,00	-8118,00	-10,00	-4,00
-2,00	-3,00	-1,00	1,00	0,00	-4,00	0,00	-13,00	12,00	2,00	28,00	30,00	8,00	-8117,00	-6,00	-2,00
-2,00	-7,00	0,00	19,00	0,00	-2,00	-2,00	-13,00	6,00	-1,00	15,00	32,00	3,00	-8113,00	-6,00	7,00
-3,00	-2,00	11,00	17,00	3,00	1,00	-4,00	-2,00	5,00	-3,00	11,00	22,00	10,00	-8108,00	-9,00	5,00
-13,00	2,00	10,00	1,00	3,00	-6,00	-4,00	1,00	5,00	5,00	3,00	-3,00	10,00	-8109,00	-4,00	12,00
-11,00	5,00	5,00	1,00	5,00	-9,00	0,00	3,00	7,00	3,00	-3,00	-17,00	9,00	-8106,00	-3,00	13,00
-5,00	3,00	3,00	5,00	3,00	-7,00	-3,00	-2,00	13,00	-1,00	-1,00	-12,00	5,00	-8104,00	-4,00	13,00
0,00	3,00	-1,00	12,00	2,00	-3,00	0,00	-3,00	7,00	-3,00	5,00	-3,00	6,00	-8101,00	-3,00	8,00
-7,00	0,00	3,00	7,00	4,00	-6,00	0,00	1,00	8,00	-1,00	10,00	16,00	2,00	-8098,00	-4,00	7,00
-7,00	1,00	0,00	1,00	2,00	-1,00	-3,00	2,00	10,00	-8,00	6,00	33,00	4,00	-8094,00	-8,00	6,00
-3,00	4,00	2,00	-9,00	2,00	0,00	1,00	2,00	13,00	-11,00	2,00	22,00	5,00	-8090,00	-3,00	7,00
3,00	0,00	3,00	-15,00	0,00	-3,00	0,00	-6,00	4,00	-15,00	0,00	-8,00	3,00	-8088,00	-7,00	8,00
-8,00	-4,00	4,00	-10,00	4,00	-2,00	-3,00	-19,00	6,00	-8,00	-3,00	-7,00	5,00	-8086,00	-8,00	16,00
-8,00	0,00	10,00	-5,00	1,00	-2,00	-8,00	0,00	11,00	-6,00	-3,00	-11,00	8,00	-8082,00	-5,00	20,00
-5,00	1,00	2,00	0,00	5,00	-4,00	-8,00	10,00	7,00	-6,00	-7,00	-24,00	6,00	-8078,00	0,00	14,00
0,00	3,00	6,00	-9,00	1,00	-4,00	-16,00	10,00	6,00	0,00	-3,00	-36,00	3,00	-8075,00	-2,00	12,00
-7,00	2,00	11,00	-7,00	5,00	-2,00	-10,00	0,00	4,00	3,00	-6,00	-19,00	11,00	-8073,00	-2,00	9,00
-5,00	7,00	13,00	-1,00	5,00	-2,00	-6,00	-3,00	3,00	15,00	0,00	-1,00	6,00	-8070,00	-3,00	14,00
-3,00	14,00	6,00	-8,00	2,00	-3,00	1,00	0,00	1,00	17,00	1,00	16,00	9,00	-8066,00	-5,00	17,00
-6,00	-2,00	-1,00	-9,00	2,00	0,00	6,00	0,00	6,00	7,00	10,00	13,00	6,00	-8062,00	-4,00	18,00
-9,00	0,00	-3,00	-4,00	2,00	-3,00	4,00	-12,00	9,00	0,00	13,00	10,00	10,00	-8057,00	-4,00	6,00
-3,00	-10,00	12,00	-2,00	-1,00	-1,00	3,00	-28,00	12,00	-4,00	12,00	8,00	2,00	-8053,00	-6,00	2,00
-3,00	-10,00	0,00	-1,00	0,00	4,00	2,00	-6,00	15,00	0,00	-4,00	-2,00	8,00	-8050,00	-7,00	6,00
-2,00	-14,00	-16,00	0,00	2,00	2,00	2,00	-6,00	10,00	0,00	-12,00	-6,00	5,00	-8047,00	-6,00	13,00
-7,00	-16,00	-23,00	2,00	0,00	0,00	0,00	-10,00	10,00	-2,00	13,00	0,00	5,00	-8042,00	-8,00	9,00
-8,00	-10,00	-14,00	0,00	2,00	-5,00	-1,00	2,00	7,00	-1,00	36,00	6,00	6,00	-8037,00	-5,00	10,00
-4,00	2,00	-12,00	-7,00	2,00	0,00	-6,00	12,00	14,00	-1,00	32,00	19,00	9,00	-8034,00	-6,00	2,00
-7,00	-1,00	-6,00	-8,00	2,00	0,00	-4,00	14,00	12,00	-11,00	14,00	11,00	4,00	-8029,00	-9,00	14,00
-7,00	2,00	-1,00	-6,00	4,00	2,00	-2,00	3,00	7,00	-14,00	7,00	6,00	2,00	-8025,00	-7,00	17,00
-5,00	2,00	-2,00	-11,00	2,00	-2,00	-7,00	-1,00	6,00	-15,00	4,00	-7,00	6,00	-8021,00	-8,00	11,00
-10,00	-1,00	-3,00	-10,00	2,00	-1,00	-1,00	-6,00	10,00	-1,00	12,00	-19,00	9,00	-8018,00	-6,00	3,00
-8,00	-2,00	0,00	-9,00	2,00	0,00	-2,00	-2,00	8,00	2,00	7,00	-18,00	5,00	-8014,00	-6,00	3,00
-3,00	-3,00	0,00	-2,00	0,00	0,00	-3,00	8,00	7,00	4,00	3,00	-8,00	8,00	-8006,00	-4,00	6,00
-4,00	-6,00	0,00	-7,00	2,00	-4,00	0,00	1,00	3,00	11,00	2,00	-4,00	6,00	-8002,00	-7,00	24,00
-4,00	-6,00	10,00	-8,00	3,00	-4,00	0,00	-14,00	6,00	20,00	4,00	-1,00	9,00	-7999,00	-9,00	19,00
-2,00	-3,00	0,00	2,00	0,00	-3,00	0,00	-29,00	10,00	8,00	2,00	-2,00	9,00	-7994,00	-4,00	16,00
-9,00	-1,00	3,00	0,00	2,00	-2,00	1,00	-28,00	10,00	3,00	0,00	19,00	9,00	-7990,00	-3,00	15,00
-10,00	1,00	-3,00	5,00	3,00	0,00	0,00	-27,00	5,00	-6,00	3,00	16,00	12,00	-7986,00	-4,00	4,00
-8,00	0,00	-3,00	3,00	5,00	-2,00	-3,00	-14,00	2,00	2,00	1,00	12,00	9,00	-7978,00	-8,00	8,00
-6,00	-1,00	-10,00	2,00	1,00	-2,00	-1,00	6,00	10,00	-1,00	0,00	5,00	5,00	-7974,00	-9,00	12,00
-6,00	0,00	-15,00	-6,00	3,00	-1,00	-3,00	13,00	13,00	-15,00	-6,00	0,00	6,00	-7968,00	-7,00	5,00
-9,00	-1,00	-6,00	-19,00	0,00	-4,00	-4,00	11,00	12,00	-18,00	-7,00	-1,00	3,00	-7963,00	-9,00	2,00
-13,00	1,00	0,00	-21,00	3,00	-1,00	-7,00	13,00	7,00	-11,00	-13,00	-6,00	8,00	-7958,00	-6,00	9,00
-6,00	6,00	0,00	-14,00	4,00	-2,00	-6,00	4,00	7,00	-11,00	-25,00	0,00	9,00	-7954,00	-10,00	11,00
-11,00	7,00	4,00	-7,00	2,00	-2,00	-3,00	-11,00	12,00	-4,00	-20,00	11,00	4,00	-7947,00	-6,00	12,00
-2,00	7,00	4,00	-2,00	5,00	0,00	-2,00	-15,00	4,00	11,00	-3,00	7,00	2,00	-7941,00	-3,00	16,00
-2,00	0,00	3,00	-7,00	1,00	2,00	0,00	-5,00	2,00	28,00	14,00	6,00	9,00	-7938,00	0,00	9,00
-4,00	-1,00	-2,00	-16,00	5,00	0,00	-1,00	-6,00	8,00	26,00	14,00	-4,00	6,00	-7931,00	25,00	20,00
0,00	6,00	-4,00	-21,00	0,00	2,00	4,00	3,00	14,00	18,00	4,00	-14,00	5,00	-7926,00	3,00	10,00
-5,00	0,00	-4,00	-9,00	1,00	0,00	3,00	1,00	10,00	17,00	-1,00	-21,00	2,00	-7919,00	6,00	9,00
-6,00	2,00	2,00	0,00	1,00	-6,00	-2,00	-13,00	10,00	6,00	1,00	-12,00	11,00	-7914,00	0,00	15,00
0,00	0,00	11,00	0,00	3,00	-5,00	-1,00	-13,00	14,00	8,00	1,00	4,00	6,00	-7910,00	-10,00	5,00
-3,00	-2,00	9,00	10,00	1,00	-1,00	0,00	-6,00	14,00	2,00	-3,00	22,00	2,00	-7901,00	-5,00	8,00
-7,00	-9,00	4,00	11,00	3,00	-1,00	1,00	6,00	9,00	-2,00	-2,00	16,00	5,00	-7896,00	15,00	9,00
-6,00	-19,00	-1,00	1,00	2,00	-1,00	9,00	6,00	7,00	-1,00	0,00	-5,00	9,00	-7887,00	-3,00	2,00
-3,00	-19,00	0,00	0,00	2,00	-6,00	0,00	-3,00	9,00	4,00	3,00	-16,00	3,00	-7884,00	0,00	2,00
0,00	-12,00	-4,00	6,00	5,00	-5,00	-2,00	0,00	10,00	0,00	6,00	-22,00	8,00	-7877,00	5,00	8,00
-1,00	-6,00	-4,00	2,00	4,00	-7,00	0,00	8,00	11,00	-4,00	4,00	-10,00	5,00	-7871,00	-11,00	6,00
-9,00	-4,00	-10,00	0,00	1,00	-5,00	6,00	3,00	14,00	-6,00	0,00	4,00	7,00	-7864,00	8,00	6,00
-7,00	-8,00	-2,00	9,00	3,00	-3,00	15,00	-9,00	10,00	2,00	0,00	-1,00	6,00	-7861,00	-4,00	10,00
-2,00	-5,00	4,00	6,00	2,00	-5,00	-1,00	-9,00	11,00	-4,00	-3,00	-13,00	9,00	-7852,00	-16,00	12,00
-4,00	-2,00	6,00	-1,00	2,00	-4,00	-9,00	-4,00	10,00	-8,00	-3,00	-18,00	6,00	-7844,00	-20,00	9,00
-1,00	-3,00	3,00	-10,00	0,00	0,00	-4,00	0,00	7,00	0,00	0,00	-14,00	9,00	-7835,00	-21,00	9,00
-4,00	0,00	2,00	-4,00	2,00	0,00	-2,00	-1,00	10,00	4,00	-3,00	-6,00	5,00	-7831,00	-17,00	5,00
1,00	0,00	-4,00	8,00	3,00	0,00	0,00	-8,00	8,00	-2,00	-6,00	-6,00	6,00	-7824,00	-10,00	1,00
2,00	0,00	-11,00	10,00	0,00	-1,00	9,00	-8,00	6,00	0,00	6,00	-1,00	6,00	-7815,00	-9,00	10,00
0,00	-6,00	-4,00	4,00	-1,00	-2,00	3,00	-14,00	7,00	16,00	17,00	4,00	6,00	-7811,00	-8,00	17,00
-6,00	0,00	-5,00	0,00	4,00	0,00	-14,00	-2,00	3,00	19,00	8,00	19,00	5,00	-7804,00	-8,00	19,00
-11,00	-4,00	0,00	0,00	2,00	-2,00	-6,00	-13,00	5,00	6,00	5,00	23,00	11,00	-7795,00	-10,00	12,00
-1,00	-4,00	-1,00	7,00	3,00	-4,00	6,00	-15,00	7,00	-6,00	9,00	2,00	3,00	-7789,00	-5,00	4,00
-3,00	4,00	-11,00	14,00	2,00	0,00	-7,00	2,00	9,00	11,00	9,00	-25,00	5,00	-7779,00	-7,00	2,00
-3,00	-3,00	-2,00	14,00	2,00	3,00	-14,00	10,00	11,00	13,00	9,00	-27,00	6,00	-7771,00	-7,00	15,00
-8,00	12,00	0,00	3,00	4,00	-1,00	-13,00	0,00	9,00	-3,00	3,00	-8,00	9,00	-7764,00	-12,00	15,00
-9,00	0,00	-1,00	5,00	1,00	-3,00	-13,00	2,00	5,00	-9,00	-2,00	13,00	11,00	-7759,00	-10,00	8,00
-2,00	-7,00	0,00	14,00	2,00	-3,00	-4,00	0,00	9,00	11,00	-7,00	4,00	10,00	-7753,00	-11,00	-4,00
2,00	-3,00	6,00	15,00	0,00	-2,00	-8,00	-1,00	9,00	4,00	-10,00	-7,00	6,00	-7743,00	-8,00	4,00
-2,00	16,00	0,00	16,00	3,00	-4,00	-2,00	8,00	5,00	-10,00	-2,00	-15,00	9,00	-7737,00	-8,00	15,00
-2,00	-9,00	10,00	18,00	2,00	-2,00	5,00	-5,00	11,00	-19,00	9,00	-22,00	11,00	-7728,00	-8,00	17,00
0,00	-9,00	13,00	19,00	3,00	0,00	16,00	1,00	9,00	-5,00	13,00	-22,00	6,00	-7720,00	-5,00	11,00
-4,00	-9,00	5,00	21,00	3,00	0,00	-2,00	-3,00	11,00	-7,00	13,00	4,00	4,00	-7712,00	-4,00	9,00
0,00	-11,00	0,00	11,00	2,00	-1,00	-7,00	-8,00	9,00	-21,00	11,00	13,00	4,00	-7704,00	3,00	10,00
-3,00	-8,00	2,00	0,00	2,00	3,00	-8,00	6,00	6,00	-7,00	8,00	21,00	6,00	-7695,00	-1,00	10,00
-6,00	-5,00	0,00	-10,00	3,00	-2,00	-3,00	-1,00	5,00	14,00	0,00	36,00	6,00	-7688,00	-6,00	14,00
-3,00	-7,00	0,00	0,00	1,00	-1,00	2,00	0,00	11,00	12,00	0,00	35,00	8,00	-7681,00	-9,00	12,00
-1,00	-6,00	2,00	-2,00	2,00	0,00	3,00	5,00	4,00	4,00	0,00	30,00	5,00	-7672,00	-9,00	13,00
-3,00	-6,00	4,00	-3,00	1,00	1,00	0,00	2,00	9,00	12,00	0,00	31,00	2,00	-7666,00	-8,00	7,00
-3,00	-8,00	2,00	-1,00	3,00	0,00	-1,00	-22,00	5,00	12,00	-1,00	16,00	9,00	-7656,00	-5,00	17,00
0,00	-4,00	2,00	3,00	0,00	1,00	-2,00	-19,00	7,00	-6,00	-6,00	0,00	7,00	-7646,00	-6,00	16,00
-9,00	-8,00	0,00	3,00	0,00	0,00	-6,00	3,00	7,00	-8,00	-16,00	1,00	8,00	-7641,00	-6,00	0,00
-2,00	-2,00	6,00	5,00	4,00	-7,00	-4,00	3,00	10,00	-2,00	-25,00	1,00	9,00	-7631,00	-9,00	3,00
-8,00	-4,00	10,00	0,00	3,00	-4,00	-3,00	-19,00	7,00	-6,00	-24,00	2,00	9,00	-7621,00	-6,00	3,00
-10,00	-1,00	7,00	0,00	3,00	-1,00	-3,00	-7,00	10,00	-3,00	-11,00	5,00	7,00	-7611,00	-6,00	2,00
-6,00	0,00	4,00	-12,00	2,00	-10,00	-4,00	6,00	9,00	-3,00	5,00	-3,00	11,00	-7605,00	-8,00	8,00
-2,00	0,00	0,00	-10,00	0,00	-4,00	-3,00	11,00	6,00	-7,00	18,00	0,00	11,00	-7597,00	-10,00	13,00
-4,00	4,00	0,00	-6,00	3,00	0,00	0,00	7,00	11,00	-4,00	17,00	5,00	9,00	-7585,00	-8,00	11,00
-7,00	18,00	-4,00	-2,00	2,00	-3,00	6,00	-5,00	11,00	-5,00	17,00	5,00	4,00	-7578,00	-6,00	9,00
-7,00	-7,00	-15,00	0,00	2,00	-3,00	2,00	-16,00	9,00	-6,00	20,00	2,00	5,00	-7569,00	-6,00	14,00
-5,00	-8,00	-22,00	-1,00	2,00	-6,00	-3,00	-17,00	6,00	-10,00	15,00	4,00	10,00	-7560,00	-8,00	18,00
-2,00	0,00	-17,00	5,00	2,00	-6,00	-6,00	-15,00	10,00	-6,00	7,00	-12,00	10,00	-7553,00	-7,00	17,00
-8,00	0,00	-1,00	14,00	3,00	-1,00	-3,00	-8,00	10,00	4,00	-8,00	-16,00	6,00	-7542,00	-9,00	10,00
-11,00	-10,00	-9,00	19,00	0,00	-2,00	0,00	-1,00	3,00	2,00	-2,00	-6,00	9,00	-7535,00	-6,00	5,00
-3,00	-6,00	-9,00	31,00	3,00	-2,00	-2,00	-7,00	8,00	-4,00	-11,00	4,00	10,00	-7523,00	-6,00	9,00
-3,00	-4,00	-2,00	34,00	2,00	-1,00	-2,00	-9,00	10,00	-10,00	-9,00	7,00	6,00	-7513,00	-3,00	11,00
-4,00	-1,00	0,00	17,00	4,00	1,00	-4,00	-6,00	7,00	-1,00	4,00	8,00	6,00	-7505,00	-3,00	11,00
2,00	-7,00	2,00	7,00	3,00	1,00	-9,00	-10,00	7,00	0,00	16,00	12,00	5,00	-7495,00	-7,00	11,00
0,00	0,00	3,00	5,00	3,00	-1,00	-6,00	-15,00	6,00	-4,00	19,00	0,00	9,00	-7485,00	-7,00	11,00
-1,00	-3,00	11,00	0,00	4,00	-2,00	-7,00	-13,00	3,00	-9,00	20,00	-15,00	7,00	-7477,00	-5,00	8,00
-1,00	-2,00	20,00	-5,00	2,00	-4,00	-3,00	-9,00	7,00	2,00	23,00	-23,00	9,00	-7466,00	-7,00	14,00
-5,00	-3,00	22,00	-16,00	1,00	-5,00	-5,00	0,00	8,00	3,00	20,00	-20,00	6,00	-7457,00	-5,00	18,00
-6,00	-3,00	11,00	-15,00	1,00	-4,00	0,00	3,00	7,00	3,00	2,00	-26,00	9,00	-7445,00	-3,00	16,00
-2,00	-8,00	-2,00	-11,00	3,00	-3,00	-3,00	1,00	6,00	7,00	-8,00	-9,00	12,00	-7436,00	-7,00	16,00
-1,00	-8,00	-6,00	0,00	0,00	-3,00	2,00	0,00	7,00	9,00	-11,00	12,00	9,00	-7429,00	-5,00	7,00
-9,00	-6,00	-8,00	8,00	3,00	0,00	0,00	0,00	10,00	4,00	3,00	15,00	5,00	-7419,00	-1,00	8,00
-10,00	-6,00	-5,00	-4,00	2,00	-2,00	-2,00	0,00	8,00	-2,00	14,00	18,00	9,00	-7408,00	-4,00	12,00
-8,00	-11,00	-12,00	-12,00	5,00	-2,00	2,00	2,00	5,00	1,00	11,00	14,00	8,00	-7399,00	-5,00	12,00
-5,00	-10,00	-12,00	-14,00	2,00	2,00	1,00	-1,00	10,00	8,00	6,00	10,00	3,00	-7390,00	-8,00	7,00
-2,00	-10,00	-5,00	-7,00	4,00	-2,00	5,00	1,00	12,00	12,00	-1,00	6,00	5,00	-7380,00	-7,00	5,00
-2,00	-8,00	6,00	-1,00	0,00	-4,00	1,00	4,00	6,00	8,00	-11,00	17,00	10,00	-7370,00	-5,00	0,00
-3,00	-2,00	12,00	-2,00	0,00	-4,00	2,00	-1,00	7,00	4,00	-14,00	9,00	11,00	-7360,00	-4,00	5,00
-8,00	0,00	8,00	-7,00	3,00	-6,00	0,00	-12,00	7,00	6,00	4,00	3,00	2,00	-7351,00	-7,00	13,00
0,00	3,00	-15,00	0,00	0,00	-7,00	0,00	-12,00	7,00	4,00	5,00	0,00	0,00	-7340,00	-9,00	9,00
2,00	9,00	-12,00	7,00	0,00	-1,00	0,00	-8,00	9,00	0,00	-2,00	-4,00	0,00	-7327,00	-8,00	8,00
0,00	10,00	-8,00	13,00	2,00	-1,00	-4,00	-23,00	13,00	-4,00	-6,00	4,00	6,00	-7317,00	-5,00	11,00
-3,00	7,00	-5,00	14,00	2,00	-1,00	-6,00	-25,00	7,00	-3,00	4,00	0,00	3,00	-7307,00	-8,00	14,00
-1,00	3,00	-4,00	16,00	0,00	-6,00	-4,00	-16,00	9,00	5,00	17,00	-7,00	5,00	-7298,00	-9,00	11,00
-2,00	0,00	0,00	26,00	4,00	-5,00	-3,00	9,00	2,00	-1,00	21,00	-4,00	6,00	-7287,00	-6,00	11,00
-6,00	-8,00	0,00	14,00	0,00	-7,00	0,00	6,00	10,00	-11,00	17,00	-2,00	9,00	-7276,00	-2,00	10,00
-7,00	-3,00	0,00	9,00	4,00	-3,00	0,00	0,00	5,00	-9,00	17,00	-10,00	8,00	-7266,00	-1,00	17,00
-7,00	1,00	0,00	4,00	2,00	-2,00	-2,00	-8,00	10,00	0,00	11,00	-24,00	8,00	-7255,00	-4,00	14,00
-5,00	-11,00	-1,00	2,00	0,00	-3,00	-1,00	-4,00	13,00	-4,00	2,00	-22,00	6,00	-7244,00	-4,00	11,00
-3,00	-12,00	-2,00	-2,00	2,00	-2,00	-3,00	-2,00	12,00	-4,00	-6,00	-4,00	9,00	-7234,00	-3,00	11,00
-8,00	-9,00	-4,00	0,00	3,00	0,00	-4,00	0,00	10,00	-8,00	5,00	7,00	2,00	-7222,00	-4,00	9,00
-8,00	-2,00	-6,00	-2,00	3,00	0,00	-8,00	-2,00	3,00	-6,00	4,00	-9,00	10,00	-7214,00	-4,00	9,00
-1,00	0,00	0,00	-9,00	2,00	-3,00	-6,00	-7,00	10,00	-2,00	6,00	-27,00	6,00	-7203,00	-4,00	11,00
1,00	2,00	2,00	-4,00	3,00	-5,00	-4,00	-9,00	9,00	-1,00	5,00	-1,00	8,00	-7191,00	-6,00	11,00
-6,00	2,00	-2,00	-8,00	2,00	-6,00	0,00	1,00	10,00	-1,00	4,00	14,00	2,00	-7178,00	-6,00	11,00
-5,00	3,00	-1,00	-4,00	-1,00	-6,00	-1,00	2,00	4,00	-3,00	2,00	2,00	7,00	-7171,00	-6,00	9,00
-3,00	0,00	-2,00	4,00	0,00	-2,00	0,00	-3,00	8,00	-3,00	-1,00	6,00	9,00	-7160,00	-7,00	7,00
-11,00	-1,00	-1,00	-4,00	3,00	0,00	0,00	-8,00	9,00	-4,00	-3,00	13,00	9,00	-7149,00	-5,00	13,00
0,00	-1,00	0,00	0,00	0,00	-1,00	0,00	-8,00	9,00	-15,00	-8,00	29,00	9,00	-7137,00	-7,00	13,00
0,00	2,00	-1,00	10,00	2,00	-5,00	2,00	-4,00	10,00	-14,00	-13,00	48,00	2,00	-7124,00	-6,00	14,00
-6,00	5,00	1,00	19,00	0,00	-6,00	-3,00	-6,00	3,00	-15,00	-14,00	42,00	6,00	-7114,00	-8,00	4,00
-6,00	3,00	7,00	24,00	5,00	-7,00	-3,00	-4,00	0,00	-1,00	-8,00	18,00	4,00	-7106,00	-7,00	3,00
-1,00	2,00	4,00	10,00	4,00	-4,00	-2,00	4,00	5,00	0,00	-3,00	-3,00	2,00	-7093,00	-7,00	10,00
-8,00	-1,00	4,00	10,00	3,00	-4,00	-3,00	6,00	6,00	6,00	3,00	0,00	9,00	-7080,00	-4,00	12,00
-5,00	-6,00	11,00	12,00	0,00	-3,00	-2,00	6,00	13,00	15,00	5,00	10,00	8,00	-7072,00	-4,00	9,00
-7,00	-10,00	25,00	10,00	3,00	-6,00	-6,00	-2,00	8,00	26,00	-2,00	10,00	2,00	-7061,00	-2,00	12,00
-3,00	-13,00	25,00	17,00	2,00	-6,00	0,00	-6,00	12,00	14,00	-3,00	2,00	4,00	-7049,00	-2,00	16,00
-4,00	-13,00	-4,00	32,00	2,00	-4,00	0,00	-6,00	10,00	6,00	-9,00	3,00	5,00	-7036,00	-5,00	15,00
-6,00	-5,00	-23,00	36,00	2,00	-5,00	1,00	-11,00	13,00	2,00	-9,00	-7,00	10,00	-7024,00	-8,00	7,00
-6,00	0,00	-21,00	24,00	4,00	-2,00	0,00	-14,00	11,00	2,00	9,00	-14,00	6,00	-7013,00	-4,00	13,00
-8,00	-3,00	-17,00	20,00	4,00	-4,00	0,00	-9,00	9,00	5,00	14,00	-10,00	9,00	-7001,00	-3,00	17,00
-4,00	-6,00	-15,00	27,00	4,00	-1,00	2,00	0,00	9,00	0,00	8,00	2,00	3,00	-6990,00	-2,00	4,00
-1,00	-9,00	-5,00	25,00	4,00	-2,00	1,00	6,00	9,00	0,00	1,00	-6,00	9,00	-6976,00	-4,00	-12,00
-6,00	-4,00	-5,00	12,00	1,00	0,00	0,00	12,00	10,00	-3,00	0,00	-22,00	8,00	-6965,00	-4,00	-1,00
-6,00	-2,00	-2,00	2,00	2,00	-2,00	0,00	14,00	7,00	4,00	1,00	-31,00	6,00	-6958,00	-7,00	6,00
-13,00	-1,00	-1,00	-3,00	2,00	-3,00	-2,00	-17,00	13,00	14,00	0,00	-2,00	2,00	-6946,00	-9,00	4,00
-10,00	0,00	-1,00	0,00	3,00	-6,00	-1,00	-33,00	11,00	2,00	4,00	22,00	9,00	-6933,00	-7,00	4,00
-2,00	-1,00	1,00	3,00	0,00	-1,00	0,00	-13,00	7,00	-1,00	0,00	9,00	2,00	-6921,00	-6,00	6,00
-7,00	-8,00	-2,00	-8,00	3,00	-4,00	-3,00	0,00	7,00	13,00	3,00	-4,00	11,00	-6909,00	-4,00	14,00
-5,00	-2,00	-2,00	-4,00	2,00	-4,00	-3,00	-11,00	10,00	7,00	11,00	-11,00	10,00	-6898,00	3,00	9,00
-2,00	-7,00	0,00	2,00	0,00	-3,00	-2,00	-20,00	6,00	13,00	8,00	-6,00	1,00	-6886,00	-4,00	7,00
-4,00	-7,00	-1,00	-3,00	3,00	-3,00	-2,00	-9,00	3,00	10,00	3,00	4,00	4,00	-6875,00	-7,00	19,00
-6,00	-4,00	3,00	-20,00	2,00	-7,00	-3,00	0,00	9,00	-6,00	-1,00	3,00	5,00	-6861,00	-4,00	16,00
0,00	0,00	3,00	-21,00	2,00	-4,00	-5,00	3,00	4,00	-2,00	0,00	-2,00	10,00	-6849,00	10,00	19,00
-7,00	-1,00	2,00	-14,00	10,00	-2,00	-9,00	1,00	11,00	-7,00	-5,00	-6,00	9,00	-6837,00	9,00	19,00
-3,00	-4,00	0,00	1,00	2,00	-2,00	-6,00	-3,00	10,00	-16,00	-8,00	-15,00	7,00	-6825,00	0,00	13,00
-5,00	-4,00	-5,00	23,00	3,00	0,00	-4,00	-8,00	6,00	-13,00	-10,00	-10,00	9,00	-6813,00	12,00	13,00
-4,00	-4,00	-3,00	29,00	3,00	2,00	-8,00	-3,00	7,00	-9,00	-8,00	-13,00	3,00	-6802,00	4,00	8,00
-7,00	-1,00	-1,00	39,00	2,00	-6,00	-4,00	2,00	6,00	-14,00	6,00	-12,00	5,00	-6789,00	-10,00	7,00
-5,00	-3,00	2,00	37,00	1,00	-5,00	2,00	5,00	13,00	-11,00	8,00	-9,00	10,00	-6778,00	-14,00	16,00
-3,00	0,00	2,00	29,00	0,00	-1,00	-1,00	9,00	10,00	-6,00	6,00	-27,00	11,00	-6765,00	-13,00	9,00
-7,00	0,00	0,00	19,00	3,00	0,00	-2,00	6,00	6,00	0,00	11,00	-36,00	6,00	-6754,00	-15,00	5,00
